"batch_id","run_id","jcm","ccrs_mode","file","line","mase_run_id","archive_id","timestamp","transaction_id","trigger","status","agent","graph","trace_mode","rule_count","error","started_at","finished_at","duration_ms","capture_source"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5050","run-2026-05-24T10-59-10-998Z","6402850","1779620489231","2528","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/17","summary","9",,"1779620489149","1779620489229","80","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5052","run-2026-05-24T10-59-10-998Z","6402852","1779620489341","2529","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/17","summary","9",,"1779620489266","1779620489337","71","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5054","run-2026-05-24T10-59-10-998Z","6402854","1779620489457","2530","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/17","summary","9",,"1779620489369","1779620489457","88","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5056","run-2026-05-24T10-59-10-998Z","6402856","1779620489582","2531","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/18","summary","9",,"1779620489493","1779620489582","89","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5058","run-2026-05-24T10-59-10-998Z","6402858","1779620489711","2532","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/19","summary","9",,"1779620489618","1779620489711","93","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5060","run-2026-05-24T10-59-10-998Z","6402860","1779620489835","2533","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/19","summary","9",,"1779620489743","1779620489835","92","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5062","run-2026-05-24T10-59-10-998Z","6402862","1779620489964","2534","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/19","summary","9",,"1779620489871","1779620489964","93","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5064","run-2026-05-24T10-59-10-998Z","6402864","1779620490083","2535","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/18","summary","9",,"1779620489998","1779620490082","84","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5066","run-2026-05-24T10-59-10-998Z","6402866","1779620490220","2536","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/17","summary","9",,"1779620490130","1779620490217","87","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5068","run-2026-05-24T10-59-10-998Z","6402868","1779620490347","2537","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/17","summary","9",,"1779620490254","1779620490345","91","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5070","run-2026-05-24T10-59-10-998Z","6402870","1779620490463","2538","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/16","summary","9",,"1779620490381","1779620490459","78","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5072","run-2026-05-24T10-59-10-998Z","6402872","1779620490585","2539","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/17","summary","9",,"1779620490493","1779620490584","91","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5074","run-2026-05-24T10-59-10-998Z","6402874","1779620490715","2540","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/17","summary","9",,"1779620490621","1779620490714","93","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5076","run-2026-05-24T10-59-10-998Z","6402876","1779620490837","2541","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/17","summary","9",,"1779620490751","1779620490834","83","unknown"
