"batch_id","run_id","jcm","ccrs_mode","file","line","mase_run_id","archive_id","timestamp","transaction_id","trigger","status","agent","graph","trace_mode","rule_count","error","started_at","finished_at","duration_ms","capture_source"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4976","run-2026-05-24T11-07-04-892Z","6413602","1779624408815","2562","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/16","summary","9",,"1779624408722","1779624408812","90","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4978","run-2026-05-24T11-07-04-892Z","6413604","1779624408944","2563","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/17","summary","9",,"1779624408850","1779624408943","93","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4980","run-2026-05-24T11-07-04-892Z","6413606","1779624409061","2564","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/17","summary","9",,"1779624408979","1779624409059","80","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4982","run-2026-05-24T11-07-04-892Z","6413608","1779624409193","2565","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/17","summary","9",,"1779624409100","1779624409190","90","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4984","run-2026-05-24T11-07-04-892Z","6413610","1779624409314","2566","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/18","summary","9",,"1779624409226","1779624409308","82","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4986","run-2026-05-24T11-07-04-892Z","6413612","1779624409440","2567","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/19","summary","9",,"1779624409344","1779624409440","96","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4988","run-2026-05-24T11-07-04-892Z","6413614","1779624409573","2568","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/19","summary","9",,"1779624409477","1779624409570","93","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4990","run-2026-05-24T11-07-04-892Z","6413616","1779624409693","2569","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/19","summary","9",,"1779624409606","1779624409690","84","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4992","run-2026-05-24T11-07-04-892Z","6413618","1779624409821","2570","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/18","summary","9",,"1779624409729","1779624409818","89","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4994","run-2026-05-24T11-07-04-892Z","6413620","1779624409937","2571","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/17","summary","9",,"1779624409853","1779624409933","80","unknown"
